age,checking_account_A11,checking_account_A12,checking_account_A13,checking_account_A14,credit_amount,credit_history_A30,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,duration,employment_since_A71,employment_since_A72,employment_since_A73,employment_since_A74,employment_since_A75,existing_credits,foreign_worker_A201,foreign_worker_A202,housing_A151,housing_A152,housing_A153,installment_rate,job_A171,job_A172,job_A173,job_A174,liable_people,other_debtors_A101,other_debtors_A102,other_debtors_A103,other_installment_plans_A141,other_installment_plans_A142,other_installment_plans_A143,property_A121,property_A122,property_A123,property_A124,purpose_A40,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,residence_since,savings_account_A61,savings_account_A62,savings_account_A63,savings_account_A64,savings_account_A65,telephone_A191,telephone_A192
38,False,True,False,False,12976,False,False,True,False,False,18,True,False,False,False,False,1,True,False,False,False,True,3,False,False,False,True,1,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
42,False,True,False,False,5084,False,False,True,False,False,24,False,False,False,False,True,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,False,False,False,False,True,False,True
31,False,False,False,True,2775,False,False,False,False,True,18,False,False,False,True,False,2,True,False,False,True,False,2,False,False,True,False,1,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2,True,False,False,False,False,True,False
34,True,False,False,False,1842,False,False,True,False,False,36,False,True,False,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
33,False,False,False,True,2831,False,False,False,False,True,30,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,False,True
29,False,True,False,False,2629,False,False,False,True,False,20,False,False,True,False,False,2,True,False,False,True,False,2,False,False,True,False,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3,True,False,False,False,False,False,True
33,False,True,False,False,3244,True,False,False,False,False,18,False,False,True,False,False,2,True,False,False,True,False,1,False,False,True,False,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,False,True
35,False,False,False,True,1291,False,False,False,False,True,12,False,False,True,False,False,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
50,False,False,False,True,1559,False,True,False,False,False,24,False,False,False,True,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,4,True,False,False,False,False,False,True
54,False,False,False,True,3568,False,False,True,False,False,15,False,False,False,False,True,1,True,False,True,False,False,4,False,False,False,True,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,False,True
34,False,False,False,True,2320,False,False,False,True,False,18,True,False,False,False,False,2,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,True,False,False,False,False,True,False
20,False,False,False,True,2221,False,False,True,False,False,15,False,False,True,False,False,1,True,False,True,False,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4,False,False,True,False,False,True,False
44,False,False,False,True,5507,False,False,False,False,True,24,False,False,False,False,True,2,True,False,False,False,True,3,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,True,False,False,False,False,True,False
28,False,True,False,False,2631,False,False,True,False,False,15,False,False,True,False,False,2,True,False,True,False,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4,False,True,False,False,False,False,True
41,False,False,False,True,3868,False,False,False,False,True,24,False,False,False,False,True,2,True,False,True,False,False,4,False,False,False,True,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,2,True,False,False,False,False,False,True
57,False,True,False,False,2225,False,False,False,True,False,36,False,False,False,False,True,2,True,False,False,False,True,4,False,False,True,False,1,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
37,False,True,False,False,3612,False,False,False,False,True,18,False,False,False,False,True,1,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,False,True
24,False,False,False,True,1554,False,False,False,False,True,6,False,False,False,True,False,2,True,False,True,False,False,1,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,False,True
64,False,False,False,True,1364,False,False,True,False,False,10,False,False,True,False,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
26,True,False,False,False,4370,False,False,False,True,False,42,False,False,False,True,False,2,True,False,False,True,False,3,False,False,True,False,2,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,False,True
22,False,False,False,True,2301,False,False,True,False,False,9,False,True,False,False,False,1,True,False,True,False,False,2,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,False,True,False,False,False,True,False
27,True,False,False,False,750,False,False,True,False,False,18,True,False,False,False,False,1,True,False,False,True,False,4,True,False,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,True,False,False,False,False,True,False
61,False,True,False,False,1512,False,False,False,True,False,15,False,False,True,False,False,2,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,True,False,True,False
36,False,True,False,False,884,False,False,False,False,True,18,False,False,False,False,True,1,True,False,False,True,False,4,False,False,True,False,2,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
45,False,False,False,True,1287,False,False,True,False,False,10,False,False,False,False,True,1,False,True,False,True,False,4,False,True,False,False,1,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,True,True,False
29,True,False,False,False,5179,False,False,True,False,False,36,False,False,False,True,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2,True,False,False,False,False,True,False
22,False,False,False,True,1478,False,False,True,False,False,9,False,False,False,True,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
30,False,True,False,False,7966,False,False,True,False,False,26,False,True,False,False,False,2,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,3,True,False,False,False,False,True,False
22,False,True,False,False,3092,False,False,True,False,False,24,False,True,False,False,False,1,True,False,True,False,False,3,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,False,True,False,False,False,False,True
